Date,Platform,Duration,App Version,OS Version,User Index,User Id,Session,Device,Country,Location,Screens,Actions,Crashed,App Killed,Connectivity,Video,Offline,Tags
04/09/2019 6:40,Android,00:01:10,1.27,9,809,Anonymous,2988,SM-J415G,Peru,"Chiclayo, Lambayeque",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6fa2c6dd454915e73e03a0,No,
04/09/2019 6:24,Android,00:00:33,1.27,7.0,5918,Anonymous,186,LG-M400,Peru,"Chimbote, Ancash",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6f9ed9d0f42314f0e1f3dd,No,
04/09/2019 6:15,Android,00:01:04,1.27,7.0,5918,Anonymous,185,LG-M400,Peru,"Chimbote, Ancash",4,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6f9ce8d0f42314f0e1e43b,No,
04/09/2019 6:14,Android,00:00,1.27,7.0,5918,Anonymous,184,LG-M400,Peru,"Chimbote, Ancash",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6f9ca7d0f42314f5ebe937,No,
04/09/2019 6:13,Android,00:00:50,1.27,7.0,5918,Anonymous,183,LG-M400,Peru,"Chimbote, Ancash",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6f9c705837f415d5bbb7fe,No,
04/09/2019 6:13,Android,00:00:19,1.27,7.0,5918,Anonymous,182,LG-M400,Peru,"Chimbote, Ancash",2,4,No,No,No Connectivity,http://dashboard.appsee.com/Videos/External/5d6f9c5c5837f415d5bbb7fb,Yes,
03/09/2019 23:36,Android,00:00:31,1.27,7.0,5918,Anonymous,181,LG-M400,Peru,"Chimbote, Ancash",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6f3f5c10038b15d75894e3,No,
03/09/2019 23:04,Android,00:01:01,1.27,7.0,5918,Anonymous,180,LG-M400,Peru,"Lima, Lima",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6f37e62098947db37a9d45,No,
03/09/2019 22:59,Android,00:00:18,1.27,7.0,5918,Anonymous,179,LG-M400,Peru,"Lima, Lima",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6f369fea6d7e14a6dc835d,No,
03/09/2019 22:43,Android,00:01:02,1.27,7.0,5918,Anonymous,178,LG-M400,Peru,"Lima, Lima",1,6,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6f32d6ea6d7e14aa8553c5,No,
03/09/2019 22:39,Android,00:00:09,1.27,7.0,5918,Anonymous,177,LG-M400,Peru,"Lima, Lima",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6f31e1ea6d7e14a6dc5787,No,
03/09/2019 22:27,Android,00:00:30,1.27,7.0,5918,Anonymous,176,LG-M400,Peru,"Lima, Lima",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6f2f08ea6d7e14a6dc3d0b,No,
03/09/2019 20:18,Android,00:00:31,1.27,7.0,5918,Anonymous,172,LG-M400,Peru,"Lima, Lima",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6f10d1e9a29e09df4822bb,No,
